chylous leak,chylous leak
cimpression,cimpression
circumstances around death,circumstances around death
ckd stage iv,ckd stage iv
circusized,circusized
cirhosis,cirhosis
citalopram 40 mg tablet sig,citalopram 40 mg tablet sig
ck and troponin trend,ck and troponin trend
ck elevation,ck elevation
ck monitoring on daptomycin,ck monitoring on daptomycin
ck on discharge,ck on discharge
ckd 3,ckd 3
cmv igm,cmv igm
cmv viremia,cmv viremia
colonic biopsies,colonic biopsies
cn exam revealed,cn exam revealed
code status on admission,code status on admission
code stroke paged 12,code stroke paged 12
code stroke was activated 12,code stroke was activated 12
code stroke was called at 10,code stroke was called at 10
code stroke was called at 2,code stroke was called at 2
code stroke was called at 3,code stroke was called at 3
code stroke was called at 5,code stroke was called at 5
code stroke was called at 6,code stroke was called at 6
code stroke was called at 7,code stroke was called at 7
code stroke was called on arrival at 1,code stroke was called on arrival at 1
coffee ground emesis,coffee ground emesis
cognition,cognition
cognitive neurology,cognitive neurology
cognitive neurology provider,cognitive neurology provider
cohb,cohb
coincidental diagnosis,coincidental diagnosis
collateral info,collateral info
colon biopsies,colon biopsies
colon ca,colon ca
code status and communication,code status and communication
code statis,code statis
code event,code event
coagulase negative staph bacteremia,coagulase negative staph bacteremia
cns mets,cns mets
cns scan without contrast,cns scan without contrast
coag labs,coag labs
coag negative staph bacteremia,coag negative staph bacteremia
coag negative staph picc line infection,coag negative staph picc line infection
coag trend,coag trend
coags trend,coags trend
coagulability,coagulability
coagulation labs,coagulation labs
code blue called at 6,code blue called at 6
coagulation parameters,coagulation parameters
coagulation profiles,coagulation profiles
coagulation studies on discharge,coagulation studies on discharge
coagulations,coagulations
coagulopathy secondary to dic,coagulopathy secondary to dic
coagulopathy work up done off anticoagulation,coagulopathy work up done off anticoagulation
coarse in the hospital,coarse in the hospital
code blue,code blue
condition at the time of dischage,condition at the time of dischage
condition at the time of this summary,condition at the time of this summary
ct abdomen with iv contrast and with limited oral contrast,ct abdomen with iv contrast and with limited oral contrast
course on the floor as follows,course on the floor as follows
